CALENDAR YEAR,CATEGORY,AGENCY NAME,1. PIT OFFSET COUNT,1. PIT OFFSET AMOUNT,2. LOTTERY OFFSET COUNT,2. LOTTERY OFFSET AMOUNT,3. UNCLAIMED PROPERTY OFFSET COUNT,3. UNCLAIMED PROPERTY OFFSET AMOUNT,Total OFFSET COUNT,Total OFFSET AMOUNT
CY2021,7 - SPECIAL DISTRICTS,MRCA,53,"$7,186.92",,,2,$319.96,55,"$7,506.88"
CY2021,7 - SPECIAL DISTRICTS,CALTRAIN PENINSULA JOINT POWERS BRD,73,"$8,109.10",,,2,$235.26,75,"$8,344.36"
CY2021,7 - SPECIAL DISTRICTS,ALAMEDA COUNTY TRANSIT,91,"$23,335.89",6,"$1,722.00",4,$936.00,101,"$25,993.89"
CY2021,7 - SPECIAL DISTRICTS,ELSINORE VALLEY MUNICIPAL WATER DIS,23,"$4,169.68",,,,,23,"$4,169.68"
CY2021,7 - SPECIAL DISTRICTS,MARIN WATER DISTRICT,5,"$1,413.00",,,,,5,"$1,413.00"
CY2021,7 - SPECIAL DISTRICTS,CUCAMONGA VALLEY WATER DISTRICT,23,"$3,426.76",1,$95.72,4,$71.68,28,"$3,594.16"
CY2021,7 - SPECIAL DISTRICTS,SAN MATEO COUNTY HARBOR DISTRICT,1,$92.00,,,,,1,$92.00
CY2021,7 - SPECIAL DISTRICTS,WESTERN MUNICIPAL WATER DISTRICT,4,"$1,440.05",,,,,4,"$1,440.05"
CY2021,7 - SPECIAL DISTRICTS,RANCHO CA WATER DISTRICT,41,"$6,514.46",,,5,$228.78,46,"$6,743.24"
CY2021,7 - SPECIAL DISTRICTS,SANTA CLARA VALLEY TRANSP. AUTH.,9,"$1,436.78",2,$190.00,,,11,"$1,626.78"
CY2021,7 - SPECIAL DISTRICTS,BART ADMIN,3,$251.67,1,$95.00,,,4,$346.67
CY2021,7 - SPECIAL DISTRICTS,EAST BAY REGIONAL PARK DISTRICT,15,"$1,165.83",,,2,$42.94,17,"$1,208.77"
CY2021,7 - SPECIAL DISTRICTS,RIVERSIDE CNTY TRANSPORTATION COMMI,"1,319","$248,854.76",50,"$9,216.37",87,"$6,745.60","1,456","$264,816.73"
CY2021,7 - SPECIAL DISTRICTS,SACRAMENTO MUNICIPAL UTILITY DIST.,3,$439.82,,,,,3,$439.82
CY2021,7 - SPECIAL DISTRICTS,YORBA LINDA WATER DISTRICT,4,$221.44,,,,,4,$221.44
CY2021,8 - UNIV/COLLEGE/POST SEC INSTITUTIONS,COLLEGE SEC INSTITUTIONS CYPRESS,4,$171.31,,,,,4,$171.31
CY2021,8 - UNIV/COLLEGE/POST SEC INSTITUTIONS,COLLEGE SOLANO COMMUNITY,6,$825.86,,,,,6,$825.86
CY2021,8 - UNIV/COLLEGE/POST SEC INSTITUTIONS,PALOMAR COLLEGE,15,"$1,846.23",1,$79.00,,,16,"$1,925.23"
CY2021,8 - UNIV/COLLEGE/POST SEC INSTITUTIONS,UNIVERSITY SAN FRANCISCO STATE,1,$81.62,,,,,1,$81.62
CY2021,8 - UNIV/COLLEGE/POST SEC INSTITUTIONS,COLLEGE PASEDENA CITY,10,$747.81,,,,,10,$747.81
CY2021,8 - UNIV/COLLEGE/POST SEC INSTITUTIONS,EVERGREEN CCD SAN JOSE,7,$625.00,,,,,7,$625.00
CY2021,8 - UNIV/COLLEGE/POST SEC INSTITUTIONS,CRUZ UC SANTA,24,"$2,517.24",,,,,24,"$2,517.24"
CY2021,8 - UNIV/COLLEGE/POST SEC INSTITUTIONS,COLLEGE CHAFFEY,21,"$1,535.01",,,,,21,"$1,535.01"
CY2021,8 - UNIV/COLLEGE/POST SEC INSTITUTIONS,RIVERSIDE COMMUNITY COLLEGE DIST,39,"$3,376.64",1,$87.00,,,40,"$3,463.64"
CY2021,8 - UNIV/COLLEGE/POST SEC INSTITUTIONS,COMMUNITY COLLEGE MARIN,1,$140.00,,,,,1,$140.00
CY2021,8 - UNIV/COLLEGE/POST SEC INSTITUTIONS,POLICE DEPT NAPA VALLEY COLLEGE,3,$190.45,,,,,3,$190.45
CY2021,8 - UNIV/COLLEGE/POST SEC INSTITUTIONS,CERRO COSO COLLEGE,1,$55.00,,,,,1,$55.00
CY2021,8 - UNIV/COLLEGE/POST SEC INSTITUTIONS,BAKERSFIELD COLLEGE,18,"$1,666.46",1,$22.77,,,19,"$1,689.23"
CY2021,8 - UNIV/COLLEGE/POST SEC INSTITUTIONS,COLLEGE PORTERVILLE,6,$330.00,1,$165.00,,,7,$495.00
CY2021,8 - UNIV/COLLEGE/POST SEC INSTITUTIONS,SAN JOSE STATE UNIVERSITY,83,"$28,482.97",8,"$1,174.74",,,91,"$29,657.71"
CY2021,8 - UNIV/COLLEGE/POST SEC INSTITUTIONS,"CSU, LONG BEACH",182,"$37,999.46",3,"$1,431.59",5,"$1,696.55",190,"$41,127.60"
CY2021,8 - UNIV/COLLEGE/POST SEC INSTITUTIONS,"CSU, LOS ANGELES",182,"$42,751.44",3,"$2,063.00",6,"$1,062.83",191,"$45,877.27"
CY2021,8 - UNIV/COLLEGE/POST SEC INSTITUTIONS,SAN DIEGO STATE UNIVERSITY,225,"$41,935.69",2,$818.39,11,"$2,390.15",238,"$45,144.23"
CY2021,8 - UNIV/COLLEGE/POST SEC INSTITUTIONS,"CAL STATE UNIVERSITY, EAST BAY",221,"$55,256.33",5,"$4,835.16",8,$923.42,234,"$61,014.91"
CY2021,8 - UNIV/COLLEGE/POST SEC INSTITUTIONS,"CALIFORNIA STATE UNIVERSITY,FRESNO",79,"$17,478.97",2,"$1,070.00",3,"$3,280.71",84,"$21,829.68"
CY2021,8 - UNIV/COLLEGE/POST SEC INSTITUTIONS,CALIFORNIA STATE UNIVERSITY CHICO,63,"$8,812.67",2,"$2,000.00",4,$620.43,69,"$11,433.10"
CY2021,8 - UNIV/COLLEGE/POST SEC INSTITUTIONS,"CSU, STANISLAUS",73,"$21,231.25",3,"$2,639.50",2,$146.64,78,"$24,017.39"
CY2021,8 - UNIV/COLLEGE/POST SEC INSTITUTIONS,CALIFORNIA STATE UNIVERSITY,211,"$59,654.00",7,"$6,695.00",6,$567.46,224,"$66,916.46"
CY2021,8 - UNIV/COLLEGE/POST SEC INSTITUTIONS,HUMBOLDT STATE UNIVERSITY,74,"$23,221.22",1,"$1,000.00",1,$778.21,76,"$24,999.43"
CY2021,8 - UNIV/COLLEGE/POST SEC INSTITUTIONS,CALIFORNIA STATE UNIVERSITY,289,"$55,081.47",3,"$1,529.00",17,"$3,241.78",309,"$59,852.25"
CY2021,8 - UNIV/COLLEGE/POST SEC INSTITUTIONS,SAN FRANCISCO STATE UNIVERSITY,165,"$32,039.49",1,$465.00,4,$517.43,170,"$33,021.92"
CY2021,8 - UNIV/COLLEGE/POST SEC INSTITUTIONS,CA COMMUNITY COLLEGES,"7,979","$1,130,779.29",146,"$45,315.76",246,"$19,107.45","8,371","$1,195,202.50"
CY2021,8 - UNIV/COLLEGE/POST SEC INSTITUTIONS,"CA, SANTA CRUZ UNIVERSITY OF",31,"$7,924.42",2,$81.11,,,33,"$8,005.53"
CY2021,8 - UNIV/COLLEGE/POST SEC INSTITUTIONS,MARCOS CA STATE UNIVERSITY SAN,69,"$17,582.13",1,$934.00,1,$830.45,71,"$19,346.58"
CY2021,8 - UNIV/COLLEGE/POST SEC INSTITUTIONS,CSU MONTEREY BAY,42,"$9,892.38",3,$550.10,,,45,"$10,442.48"
CY2021,8 - UNIV/COLLEGE/POST SEC INSTITUTIONS,CHANCELLOR'S OFFICE CSU,9,"$9,745.20",1,$12.00,,,10,"$9,757.20"
CY2021,8 - UNIV/COLLEGE/POST SEC INSTITUTIONS,CSU CHANCELLOR'S OFFICE,6,"$3,327.01",,,,,6,"$3,327.01"
CY2021,8 - UNIV/COLLEGE/POST SEC INSTITUTIONS,CSU SAN BERNARDINO,64,"$6,250.87",1,$94.00,,,65,"$6,344.87"
CY2021,8 - UNIV/COLLEGE/POST SEC INSTITUTIONS,CSU CHANNEL ISLANDS,19,"$2,091.35",1,"$1,000.00",,,20,"$3,091.35"
CY2021,8 - UNIV/COLLEGE/POST SEC INSTITUTIONS,MT SAN ANTONIO COLLEGE,40,"$4,320.32",,,,,40,"$4,320.32"
CY2021,8 - UNIV/COLLEGE/POST SEC INSTITUTIONS,STATE UNIVERSITY CALIF POLYTECHNIC,22,"$9,041.39",3,"$12,542.96",,,25,"$21,584.35"
CY2021,8 - UNIV/COLLEGE/POST SEC INSTITUTIONS,SAN MATEO,24,"$3,471.90",2,$39.09,,,26,"$3,510.99"
CY2021,8 - UNIV/COLLEGE/POST SEC INSTITUTIONS,"CALIFORNIA, Z - OTHER SUPERIOR COURT OF",651,"$257,666.51",21,"$15,156.13",22,"$3,624.05",694,"$276,446.69"
CY2021,8 - UNIV/COLLEGE/POST SEC INSTITUTIONS,"COUNTY SUPERIOR COURT CA, VENTURA",220,"$77,787.94",5,"$3,367.00",9,"$2,126.34",234,"$83,281.28"
CY2021,8 - UNIV/COLLEGE/POST SEC INSTITUTIONS,SAN DIEGO SUPERIOR COURT,"1,365","$396,852.29",37,"$22,846.37",44,"$8,864.12","1,446","$428,562.78"
CY2021,8 - UNIV/COLLEGE/POST SEC INSTITUTIONS,,"225,324","$84,532,477.89","5,415","$4,420,364.79","12,979","$3,676,176.26","243,718","$92,629,018.94"
CY2022,2 - CITY,CY2022 - CITY CITY OF PARLIER,31,"$6,421.56",2,$365.00,,,33,"$6,786.56"
CY2022,2 - CITY,,13,"$1,736.00",,,,,13,"$1,736.00"
CY2022,2 - CITY,CITY OF SHASTA LAKE,5,$515.00,,,,,5,$515.00
CY2022,2 - CITY,CITY OF GARDEN GROVE,969,"$157,349.84",7,$959.00,16,"$1,379.24",992,"$159,688.08"
CY2022,2 - CITY,CITY OF REDDING,6,"$6,326.70",,,,,6,"$6,326.70"
CY2022,2 - CITY,CITY OF REDDING,168,"$41,401.98",1,$112.54,4,$123.47,173,"$41,637.99"
CY2022,2 - CITY,TOWN OF LOS GATOS,40,"$6,563.00",,,,,40,"$6,563.00"
CY2022,2 - CITY,CITY OF STANTON,305,"$45,180.55",2,$184.00,4,$356.63,311,"$45,721.18"
CY2022,2 - CITY,CITY OF ALHAMBRA,793,"$176,755.81",2,$447.00,6,$491.46,801,"$177,694.27"
CY2022,2 - CITY,CITY OF LOS BANOS,66,"$12,441.42",,,2,$156.00,68,"$12,597.42"
CY2022,2 - CITY,CITY OF PALO ALTO,31,"$3,448.44",,,1,$110.00,32,"$3,558.44"
CY2022,2 - CITY,CITY OF SANTA MARIA ADMIN,11,"$3,222.50",,,,,11,"$3,222.50"
CY2022,2 - CITY,CITY OF BEVERLY HILLS,"1,528","$269,903.19",8,"$1,331.00",29,"$4,431.38","1,565","$275,665.57"
CY2022,2 - CITY,CITY OF BURBANK,804,"$139,427.04",8,"$3,161.00",15,$913.32,827,"$143,501.36"
CY2022,2 - CITY,CITY OF SONOMA,9,"$1,395.00",,,,,9,"$1,395.00"
CY2022,2 - CITY,CITY OF ISLETON,8,"$1,612.00",,,,,8,"$1,612.00"
CY2022,2 - CITY,CITY OF FILLMORE,22,"$4,642.56",,,,,22,"$4,642.56"
CY2022,2 - CITY,CITY OF SAN GABRIEL,7,"$1,940.45",,,,,7,"$1,940.45"
CY2022,2 - CITY,CITY OF DOS PALOS,1,$50.00,,,,,1,$50.00
CY2022,2 - CITY,CITY OF DIXON,35,"$14,097.63",,,1,$235.00,36,"$14,332.63"
CY2022,2 - CITY,CITY OF SACRAMENTO,"2,984","$536,461.71",13,"$4,505.00",55,"$5,348.16","3,052","$546,314.87"
CY2022,2 - CITY,CITY OF VALLEJO,228,"$64,968.51",1,"$1,000.00",2,$281.55,231,"$66,250.06"
CY2022,2 - CITY,CITY OF SAN DIMAS,198,"$32,402.99",1,$131.00,2,$60.00,201,"$32,593.99"
CY2022,2 - CITY,ROBLES CITY OF PASO,3,$152.00,,,,,3,$152.00
CY2022,2 - CITY,COMPLIANCE CITY OF RIALTO COMM,1,$100.00,,,,,1,$100.00
CY2022,2 - CITY,CITY OF LAKE FOREST PARKING,56,"$6,898.02",1,$133.00,,,57,"$7,031.02"
CY2022,2 - CITY,CITY OF BIG BEAR LAKE ADMIN,6,"$3,022.58",,,,,6,"$3,022.58"
CY2022,2 - CITY,CITY AND COUNTY OF SAN FRANCISCO,2,$102.68,1,"$4,168.30",,,3,"$4,270.98"
CY2022,2 - CITY,CITY OF BEAUMONT,131,"$24,569.45",2,$191.00,1,$34.70,134,"$24,795.15"
CY2022,2 - CITY,CITY OF ARTESIA,165,"$18,134.02",1,$152.00,2,$124.00,168,"$18,410.02"
CY2022,2 - CITY,TOWN OF APPLE VALLEY,26,"$15,358.39",,,,,26,"$15,358.39"
CY2022,2 - CITY,CITY OF LEMON GROVE,67,"$8,180.97",2,$176.00,1,$88.00,70,"$8,444.97"
CY2022,2 - CITY,CITY OF GRAND TERRACE,102,"$10,556.35",1,$37.50,,,103,"$10,593.85"
CY2022,2 - CITY,CITY OF STOCKTON,"1,512","$285,365.18",15,"$3,344.00",11,"$1,070.14","1,538","$289,779.32"
CY2022,2 - CITY,POLICE DEPT TIBURON,15,"$2,161.00",,,,,15,"$2,161.00"
CY2022,2 - CITY,LARKSPUR CITY OF,19,"$2,985.81",,,,,19,"$2,985.81"
CY2022,2 - CITY,CITY OF CORONADO,79,"$7,184.87",1,$75.00,,,80,"$7,259.87"
CY2022,2 - CITY,CITY OF SANTA ROSA,528,"$92,160.63",1,$105.00,8,$784.38,537,"$93,050.01"
CY2022,2 - CITY,CITY OF BELL,460,"$87,033.76",6,"$3,791.00",2,$117.79,468,"$90,942.55"
CY2022,2 - CITY,SACRAMENTO CITY OF WEST,3,$270.53,1,$312.42,,,4,$582.95
CY2022,2 - CITY,CITY OF LYNWOOD,"1,243","$292,557.13",24,"$6,735.93",9,$344.45,"1,276","$299,637.51"
CY2022,2 - CITY,OF VACAVILLE CITY,85,"$9,850.00",,,,,85,"$9,850.00"
CY2022,2 - CITY,OF HAWAIIAN GARDENS CITY,2,$944.00,,,,,2,$944.00
CY2022,2 - CITY,NORWALK CITY OF,7,"$3,004.00",2,$53.88,,,9,"$3,057.88"
CY2022,2 - CITY,CITY OF LAKE ELSINORE,457,"$86,157.56",7,"$1,113.54",3,$54.55,467,"$87,325.65"
CY2022,2 - CITY,METROPOLITAN TRANSPORTATION COMMISS,"9,864","$2,179,518.30",76,"$25,855.73",145,"$19,761.85","10,085","$2,225,135.88"
CY2022,2 - CITY,"CITY OF RIVERSIDE, PARKING",129,"$18,221.16",4,$621.00,2,$237.00,135,"$19,079.16"
CY2022,2 - CITY,CITY OF SAN JUAN CAPISTRANO,222,"$52,252.15",3,$457.00,1,$104.68,226,"$52,813.83"
CY2022,2 - CITY,CITY OF DOWNEY,"1,360","$176,071.55",11,"$1,704.82",15,"$1,759.50","1,386","$179,535.87"
CY2022,2 - CITY,CITY OF WILDOMAR,26,"$15,693.00",,,,,26,"$15,693.00"
CY2022,2 - CITY,CITY OF SALINAS,511,"$97,861.22",3,"$1,134.50",1,$77.00,515,"$99,072.72"
CY2022,2 - CITY,CITY OF BLYTHE,14,"$6,146.46",1,"$1,238.00",,,15,"$7,384.46"
CY2022,2 - CITY,CITY OF CLAREMONT,298,"$42,974.08",3,$380.00,1,$216.00,302,"$43,570.08"
CY2022,2 - CITY,PICO RIVERA CITY OF,398,"$87,250.63",4,$477.00,,,402,"$87,727.63"
CY2022,2 - CITY,CITY OF LA HABRA,665,"$101,730.65",7,$788.00,5,$725.76,677,"$103,244.41"
CY2022,2 - CITY,CITY SUISUN,278,"$72,522.09",1,$235.00,3,$205.68,282,"$72,962.77"
CY2022,2 - CITY,RANCHO SANTA MARGARITA CITY OF,65,"$9,104.37",1,$85.00,,,66,"$9,189.37"
CY2022,2 - CITY,OF RANCHO CORDOVA CITY,47,"$13,994.04",1,$17.02,,,48,"$14,011.06"
CY2022,2 - CITY,CITY OF VISTA,59,"$29,313.04",,,,,59,"$29,313.04"
CY2022,2 - CITY,CITY OF CHINO HILLS,9,"$4,405.41",,,,,9,"$4,405.41"
CY2022,2 - CITY,CITY OF FRESNO,"2,570","$404,814.16",17,"$3,110.72",17,$967.37,"2,604","$408,892.25"
CY2022,2 - CITY,CITY OF IRVINE,6,"$2,772.33",,,,,6,"$2,772.33"
CY2022,2 - CITY,CONCORD CITY OF,455,"$106,758.40",3,"$1,589.05",4,$79.36,462,"$108,426.81"
CY2022,2 - CITY,OF PERRIS CITY,847,"$134,205.07",4,$593.00,5,$681.00,856,"$135,479.07"
CY2022,2 - CITY,CITY OF LA PUENTE,20,"$11,525.89",,,,,20,"$11,525.89"
CY2022,2 - CITY,CITY OF LOMPOC,94,"$18,259.04",,,,,94,"$18,259.04"
CY2022,2 - CITY,CITY OF SANTA ROSA,2,$189.55,,,,,2,$189.55
CY2022,2 - CITY,DEPARTMENT FULLERTON POLICE,679,"$129,771.05",9,"$2,203.00",12,$986.19,700,"$132,960.24"
CY2022,2 - CITY,CITY,264,"$48,240.49",3,$478.00,1,$132.00,268,"$48,850.49"
CY2022,2 - CITY,CITY OF SEAL BEACH,68,"$8,457.08",,,,,68,"$8,457.08"
CY2022,2 - CITY,CITY OF HAWTHORNE,"3,026","$608,386.44",26,"$7,021.45",27,"$3,713.17","3,079","$619,121.06"
CY2022,2 - CITY,CITY OF ANAHEIM,38,"$14,003.91",,,,,38,"$14,003.91"
CY2022,2 - CITY,CITY OF AUBURN,7,$279.00,,,,,7,$279.00
CY2022,2 - CITY,CITY OF AZUSA,48,"$17,310.48",,,,,48,"$17,310.48"
CY2022,2 - CITY,CITY OF ROCKLIN,35,"$2,927.80",1,$55.00,,,36,"$2,982.80"
CY2022,2 - CITY,CITY OF HERCULES PARKING,143,"$19,266.98",,,,,143,"$19,266.98"
CY2022,2 - CITY,CITY OF SANTA CLARA,203,"$27,396.97",1,$116.00,4,$392.00,208,"$27,904.97"
CY2022,2 - CITY,CITY OF CALIFORNIA CITY,24,"$18,219.42",,,,,24,"$18,219.42"
CY2022,2 - CITY,CITY OF CAMPBELL,52,"$7,162.32",1,$140.00,,,53,"$7,302.32"
CY2022,2 - CITY,CITY OF CAPITOLA,122,"$11,830.66",,,2,$150.00,124,"$11,980.66"
CY2022,2 - CITY,CITY OF CARLSBAD,50,"$10,440.41",,,1,$120.00,51,"$10,560.41"
CY2022,2 - CITY,CITY OF ESCONDIDO,30,"$3,236.07",2,$119.34,,,32,"$3,355.41"
CY2022,2 - CITY,CITY OF CARSON,39,"$9,876.79",3,"$1,280.50",,,42,"$11,157.29"
CY2022,2 - CITY,CITY OF MANTECA,7,"$2,857.17",,,,,7,"$2,857.17"
CY2022,2 - CITY,CITY OF SAN RAFAEL,457,"$123,313.75",2,"$5,065.00",2,$250.56,461,"$128,629.31"
CY2022,2 - CITY,CITY OF CERRITOS,81,"$9,905.10",,,,,81,"$9,905.10"
CY2022,2 - CITY,CITY OF LAKE FOREST,3,"$1,642.00",,,,,3,"$1,642.00"
CY2022,2 - CITY,CITY OF COACHELLA PARK RANGER DIV,284,"$30,887.26",2,$105.00,1,$15.57,287,"$31,007.83"
CY2022,2 - CITY,CITY OF CONCORD,3,"$1,241.70",,,,,3,"$1,241.70"
CY2022,2 - CITY,CITY OF CORCORAN,11,"$4,312.91",,,,,11,"$4,312.91"
CY2022,2 - CITY,CITY OF CORONA,416,"$90,189.91",1,$265.00,2,$47.40,419,"$90,502.31"
CY2022,2 - CITY,CITY OF COVINA,7,"$1,706.45",1,$16.00,,,8,"$1,722.45"
CY2022,2 - CITY,CITY OF CUDAHY,272,"$46,211.13",1,$84.00,1,$19.40,274,"$46,314.53"
CY2022,2 - CITY,CITY OF DALY CITY,"1,498","$363,807.37",10,"$2,345.11",19,"$3,590.50","1,527","$369,742.98"
CY2022,2 - CITY,CITY OF PALMDALE,787,"$194,083.19",11,"$4,114.14",19,"$2,057.83",817,"$200,255.16"
CY2022,2 - CITY,CITY OF DUARTE,180,"$29,662.83",2,$413.04,3,$281.22,185,"$30,357.09"
CY2022,2 - CITY,CITY OF ELK GROVE,43,"$9,888.65",1,$421.00,,,44,"$10,309.65"
CY2022,2 - CITY,RIDGECREST CITY OF,30,"$5,990.83",,,,,30,"$5,990.83"
CY2022,2 - CITY,CITY OF SANTA BARBARA PARKING,528,"$99,105.27",4,$656.00,8,"$1,157.97",540,"$100,919.24"
CY2022,2 - CITY,CITY OF ESCALON,26,"$4,241.53",1,$76.00,,,27,"$4,317.53"
CY2022,2 - CITY,OF ESCONDIDO CITY,1,$301.00,,,,,1,$301.00
CY2022,2 - CITY,CITY OF SAN JACINTO,645,"$90,128.74",4,$627.50,3,$262.66,652,"$91,018.90"
CY2022,2 - CITY,OF POWAY CITY,42,"$6,290.30",,,,,42,"$6,290.30"
CY2022,2 - CITY,CITY OF GARDEN GROVE,115,"$38,766.63",1,"$1,000.00",1,$783.05,117,"$40,549.68"
CY2022,2 - CITY,WATER & POWER GLENDALE,6,"$3,083.69",,,,,6,"$3,083.69"
CY2022,2 - CITY,OF VERNON CITY,69,"$8,965.26",,,,,69,"$8,965.26"
CY2022,2 - CITY,FARMERSVILLE CITY OF,8,"$1,647.00",,,,,8,"$1,647.00"
CY2022,2 - CITY,GARDENS CITY OF HAWAIIAN,98,"$13,296.01",1,$98.00,,,99,"$13,394.01"
CY2022,2 - CITY,HEIGHTS CITY OF CITRUS,79,"$12,401.22",2,$154.65,,,81,"$12,555.87"
CY2022,2 - CITY,CITY OF HAYWARD,183,"$50,771.43",4,$486.69,6,$580.49,193,"$51,838.61"
CY2022,2 - CITY,CITY OF HEMET,43,"$11,016.39",,,,,43,"$11,016.39"
CY2022,2 - CITY,SPRINGS CITY OF DESERT HOT,47,"$6,983.86",1,$53.02,,,48,"$7,036.88"
CY2022,2 - CITY,CITY OF HUNTINGTON BEACH,96,"$10,741.22",8,"$1,087.00",7,$569.61,111,"$12,397.83"
CY2022,2 - CITY,CITY OF INDIAN WELLS,8,"$3,135.50",,,,,8,"$3,135.50"
CY2022,2 - CITY,CITY OF LAGUNA NIGUEL,2,"$1,309.00",,,,,2,"$1,309.00"
CY2022,2 - CITY,CITY OF LA HABRA HEIGHTS,4,"$2,111.00",,,,,4,"$2,111.00"
CY2022,2 - CITY,ADELANTO CITY OF,84,"$24,854.07",3,$319.50,,,87,"$25,173.57"
CY2022,2 - CITY,CITY OF CUPERTINO,22,"$3,294.47",1,$5.15,,,23,"$3,299.62"
CY2022,2 - CITY,CITY OF SAN GABRIEL,218,"$36,598.41",2,$300.00,4,$440.51,224,"$37,338.92"
CY2022,2 - CITY,CITY OF PASADENA,"2,724","$347,346.32",20,"$3,217.00",22,"$1,854.25","2,766","$352,417.57"
CY2022,2 - CITY,CITY OF RIVERSIDE,404,"$218,561.00",1,$131.00,2,$755.24,407,"$219,447.24"
CY2022,2 - CITY,MIRADA CITY OF LA,151,"$33,418.67",2,$258.00,3,$436.06,156,"$34,112.73"
CY2022,2 - CITY,CITY OF LANCASTER,776,"$155,850.01",4,"$1,391.00",6,"$3,126.90",786,"$160,367.91"
CY2022,2 - CITY,CITY OF GARDENA,"1,081","$176,264.78",6,$884.00,15,"$2,327.87","1,102","$179,476.65"
CY2022,2 - CITY,NORCO CITY OF,137,"$25,748.04",2,$211.00,3,$66.73,142,"$26,025.77"
CY2022,2 - CITY,CITY OF LA VERNE,11,"$2,795.35",1,$0.23,,,12,"$2,795.58"
CY2022,2 - CITY,LAWNDALE CITY OF,881,"$149,702.40",11,"$3,062.45",8,$662.54,900,"$153,427.39"
CY2022,2 - CITY,OF LA VERNE CITY,98,"$16,096.78",2,$468.00,1,$10.57,101,"$16,575.35"
CY2022,2 - CITY,CITY OF TWENTYNINE PALMS,3,"$1,503.00",,,,,3,"$1,503.00"
CY2022,2 - CITY,OF MALIBU CITY,315,"$47,402.47",1,$146.00,4,"$1,071.79",320,"$48,620.26"
CY2022,2 - CITY,BEACH ADMIN MANHATTAN,366,"$36,673.68",3,$199.00,4,$409.24,373,"$37,281.92"
CY2022,2 - CITY,OF MERCED CITY,486,"$135,715.61",7,"$2,455.10",6,$655.16,499,"$138,825.87"
CY2022,2 - CITY,CITY OF MILPITAS,4,"$1,578.00",,,,,4,"$1,578.00"
CY2022,2 - CITY,CITY OF MISSION VIEJO,11,"$3,726.18",,,,,11,"$3,726.18"
CY2022,2 - CITY,CITY OF MODESTO,71,"$16,999.11",1,$73.00,,,72,"$17,072.11"
CY2022,2 - CITY,CITY OF MORENO,"2,562","$520,145.41",16,"$4,533.07",40,"$3,410.38","2,618","$528,088.86"
CY2022,2 - CITY,CITY OF MISSION VIEJO,37,"$10,564.63",,,3,$298.67,40,"$10,863.30"
CY2022,2 - CITY,CITY OF SAN JOSE,"4,315","$1,028,867.92",35,"$10,093.30",47,"$12,001.59","4,397","$1,050,962.81"
CY2022,2 - CITY,TOWN OF YUCCA VALLEY,13,"$8,731.29",,,,,13,"$8,731.29"
CY2022,2 - CITY,CITY OF NEWPORT BEACH,580,"$82,672.80",1,$116.00,9,$632.65,590,"$83,421.45"
CY2022,2 - CITY,NOVATO POLICE DEPT,127,"$39,618.48",1,$566.00,2,$132.00,130,"$40,316.48"
CY2022,2 - CITY,CITY OF OCEANSIDE,413,"$136,447.28",1,"$1,197.96",4,$451.06,418,"$138,096.30"
CY2022,2 - CITY,CITY OF LA MESA,106,"$13,434.95",,,,,106,"$13,434.95"
CY2022,2 - CITY,CITY OF PALM SPRINGS,125,"$29,100.24",1,$55.00,1,$29.23,127,"$29,184.47"
CY2022,2 - CITY,CITY OF EAST PALO ALTO,111,"$18,735.89",,,3,$283.25,114,"$19,019.14"
CY2022,2 - CITY,CITY OF HALF MOON BAY,34,"$4,342.45",2,$238.00,,,36,"$4,580.45"
CY2022,2 - CITY,CITY OF PLACENTIA,44,"$15,490.61",,,,,44,"$15,490.61"
CY2022,2 - CITY,CITY OF BRISBANE,21,"$3,022.00",,,,,21,"$3,022.00"
CY2022,2 - CITY,CITY OF AVALON,41,"$8,135.00",1,$96.00,2,$172.04,44,"$8,403.04"
CY2022,2 - CITY,CITY OF POMONA,"1,192","$204,346.52",9,"$1,386.00",14,"$1,088.77","1,215","$206,821.29"
CY2022,2 - CITY,CITY OF RANCHO CUCAMONGA,439,"$81,830.90",1,$139.00,4,$257.88,444,"$82,227.78"
CY2022,2 - CITY,CITY OF REDLANDS,235,"$48,306.99",2,$321.00,4,$129.18,241,"$48,757.17"
CY2022,2 - CITY,CITY OF REDONDO BEACH,381,"$63,116.36",5,"$1,025.00",10,"$1,001.08",396,"$65,142.44"
CY2022,2 - CITY,CITY OF REDWOOD CITY,177,"$21,422.30",2,$296.00,2,$164.00,181,"$21,882.30"
CY2022,2 - CITY,CITY OF MURRIETA,385,"$72,341.31",,,7,$640.24,392,"$72,981.55"
CY2022,2 - CITY,CITY OF OAKLAND PARKING,985,"$260,333.03",11,"$3,517.50",21,"$2,716.14","1,017","$266,566.67"
CY2022,2 - CITY,CITY OF CULVER CITY,500,"$86,218.76",2,"$1,172.00",11,"$1,084.14",513,"$88,474.90"
CY2022,2 - CITY,CITY OF MENIFEE,116,"$37,276.82",2,"$1,062.50",1,$125.00,119,"$38,464.32"
CY2022,2 - CITY,CITY OF SAN CLEMENTE,163,"$16,777.65",,,2,$119.00,165,"$16,896.65"
CY2022,2 - CITY,CITY OF SANTA MONICA,901,"$150,993.19",6,$945.00,9,"$1,077.63",916,"$153,015.82"
CY2022,2 - CITY,CITY OF FOUNTAIN VALLEY,85,"$12,073.36",1,$87.00,1,$13.00,87,"$12,173.36"
CY2022,2 - CITY,CITY OF RIPON,7,$716.00,1,$76.00,,,8,$792.00
